,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,school_parcel_id,school_id,list_grades,school_node_id,school_zone_id
436,7616486003610,Marsh Elementary,Antioch Unified,Contra Costa,2304 G Street,Antioch,94509-3500,CA,37.999713,-121.81508,public,1,1,1,1,1,1,0,0,0,0,0,0,0,102.0,104.0,112.0,83.0,95.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,1.0,1.0,2.0,,3.0,5.0,602148,1436,[1 1 1 1 1 1 0 0 0 0 0 0 0],262771115,1191
437,7616486003628,Sutter Elementary,Antioch Unified,Contra Costa,3410 Longview Road,Antioch,94509-6006,CA,37.985569,-121.81191,public,1,1,1,1,1,1,1,1,1,1,1,1,1,128.0,111.0,90.0,90.0,104.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,3.0,4.0,4.0,,2.0,2.0,564032,1437,[1 1 1 1 1 1 1 1 1 1 1 1 1],3969141517,1194
438,7616486003636,Turner Elementary,Antioch Unified,Contra Costa,4207 Delta Fair Boulevard,Antioch,94509-3944,CA,38.003797,-121.85055,public,1,1,1,1,1,1,0,0,0,0,0,0,0,119.0,83.0,101.0,83.0,87.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0,2.0,1.0,,1.0,1.0,615750,1438,[1 1 1 1 1 1 0 0 0 0 0 0 0],57833098,1197
439,7616486057178,Antioch Middle,Antioch Unified,Contra Costa,1500 D Street,Antioch,94509-2346,CA,38.005453,-121.81003,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,237.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,1.0,1.0,1.0,,1.0,2.0,617527,1439,[0 0 0 0 0 0 1 1 1 0 0 0 0],57858729,1188
440,7616486061154,Park Middle,Antioch Unified,Contra Costa,1 Spartan Way,Antioch,94509-4882,CA,37.993577,-121.81276,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,357.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,2.0,2.0,2.0,,4.0,3.0,586867,1440,[0 0 0 0 0 0 1 1 1 0 0 0 0],3966799638,1194
441,7616486084941,Mission Elementary,Antioch Unified,Contra Costa,1711 Mission Drive,Antioch,94509-4543,CA,37.997343,-121.83152,public,1,1,1,1,1,1,0,0,0,0,0,0,0,84.0,95.0,91.0,99.0,116.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3.0,3.0,3.0,,3.0,4.0,597201,1441,[1 1 1 1 1 1 0 0 0 0 0 0 0],57902427,1192
442,7616486108989,Muir (John) Elementary,Antioch Unified,Contra Costa,615 Greystone Drive,Antioch,94509-6990,CA,37.976287,-121.79466,public,1,1,1,1,1,1,0,0,0,0,0,0,0,70.0,97.0,88.0,90.0,101.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,3.0,4.0,4.0,,2.0,1.0,538323,1442,[1 1 1 1 1 1 0 0 0 0 0 0 0],57816880,1186
443,7616486110514,Jack London Elementary,Antioch Unified,Contra Costa,4550 Country Hills Drive,Antioch,94531-8906,CA,37.972258,-121.7741,public,1,1,1,1,1,1,1,0,0,0,0,0,0,72.0,74.0,79.0,59.0,73.0,75.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,3.0,3.0,3.0,,3.0,3.0,527664,1443,[1 1 1 1 1 1 1 0 0 0 0 0 0],1390371621,1186
444,7616486113104,Black Diamond Middle,Antioch Unified,Contra Costa,4730 Sterling Hill Drive,Antioch,94531-7673,CA,37.97057,-121.76672,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,1.0,1.0,1.0,,1.0,1.0,523722,1444,[0 0 0 0 0 0 1 1 1 0 0 0 0],57804197,1186
445,7616486115380,Grant Elementary,Antioch Unified,Contra Costa,4325 Spaulding Street,Antioch,94531-8248,CA,37.985644,-121.76743,public,1,1,1,1,1,1,1,0,0,0,0,0,0,58.0,78.0,71.0,94.0,81.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,2.0,2.0,4.0,,1.0,6.0,562031,1445,[1 1 1 1 1 1 1 0 0 0 0 0 0],352844989,1184
446,7616486115703,Antioch Charter Academy,Antioch Unified,Contra Costa,3325 Hacienda Way,Antioch,94509-5407,CA,37.987596,-121.82655,public,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,21.0,20.0,21.0,21.0,24.0,18.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,7.0,7.0,6.0,,1.0,1.0,569272,1446,[1 1 1 1 1 1 1 1 1 0 0 0 0],2565726584,1193
447,7616486117501,Diablo Vista Elementary,Antioch Unified,Contra Costa,4791 Prewett Ranch Drive,Antioch,94531-8619,CA,37.957726,-121.7704,public,1,1,1,1,1,1,0,0,0,0,0,0,0,84.0,79.0,68.0,85.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,4.0,4.0,5.0,,4.0,4.0,492986,1447,[1 1 1 1 1 1 0 0 0 0 0 0 0],1390371593,1178
448,7616550102376,Pioneer Elementary,Brentwood Union Elementary,Contra Costa,2010 Shady Willow Lane,Brentwood,94513-5309,CA,37.955203,-121.73692,public,1,1,1,1,1,1,0,0,0,0,0,0,0,148.0,147.0,142.0,125.0,170.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,8.0,8.0,8.0,,3.0,2.0,483737,1448,[1 1 1 1 1 1 0 0 0 0 0 0 0],1827193447,1178
449,7616550108019,Marsh Creek Elementary,Brentwood Union Elementary,Contra Costa,601 Grant Street,Brentwood,94513-2259,CA,37.953946,-121.70729,public,1,1,1,1,1,1,0,0,0,0,0,0,0,123.0,103.0,118.0,106.0,104.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,8.0,7.0,7.0,,5.0,4.0,477778,1449,[1 1 1 1 1 1 0 0 0 0 0 0 0],1827193260,1179
450,7616550110528,Adams (J. Douglas) Middle,Brentwood Union Elementary,Contra Costa,401 American Avenue,Brentwood,94513-4611,CA,37.91897700000001,-121.75556,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,414.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,9.0,9.0,9.0,,10.0,10.0,399934,1450,[0 0 0 0 0 0 1 1 1 0 0 0 0],356645587,1177
451,7616550127464,Mary Casey Black Elementary,Brentwood Union Elementary,Contra Costa,480 Farmington Drive,Brentwood,94513-5548,CA,37.948437,-121.68767,public,1,1,1,1,1,1,0,0,0,0,0,0,0,125.0,102.0,89.0,115.0,95.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,5.0,5.0,5.0,,4.0,4.0,461773,1451,[1 1 1 1 1 1 0 0 0 0 0 0 0],4591253277,1179
452,7616556003644,Brentwood Elementary,Brentwood Union Elementary,Contra Costa,200 Griffith Lane,Brentwood,94513-1137,CA,37.928421,-121.70678,public,1,1,1,1,1,1,0,0,0,0,0,0,0,123.0,121.0,126.0,101.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,8.0,8.0,8.0,,8.0,8.0,418389,1452,[1 1 1 1 1 1 0 0 0 0 0 0 0],1373576324,1178
453,7616556003651,Edna Hill Middle,Brentwood Union Elementary,Contra Costa,140 Birch Street,Brentwood,94513-1646,CA,37.931347,-121.69118,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,341.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,7.0,7.0,7.0,,10.0,10.0,423274,1453,[0 0 0 0 0 0 1 1 1 0 0 0 0],57879915,1179
454,7616556070981,Garin Elementary,Brentwood Union Elementary,Contra Costa,250 First Street,Brentwood,94513-1610,CA,37.927778,-121.69031,public,1,1,1,1,1,1,0,0,0,0,0,0,0,113.0,95.0,99.0,99.0,98.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,7.0,8.0,8.0,,6.0,6.0,415087,1454,[1 1 1 1 1 1 0 0 0 0 0 0 0],2480568047,1179
455,7616556109730,Ron Nunn Elementary,Brentwood Union Elementary,Contra Costa,1755 Central Boulevard,Brentwood,94513-1734,CA,37.929519,-121.72943,public,1,1,1,1,1,1,0,0,0,0,0,0,0,108.0,95.0,78.0,78.0,82.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,8.0,8.0,8.0,,7.0,5.0,419355,1455,[1 1 1 1 1 1 0 0 0 0 0 0 0],57801901,1178
456,7616556112718,William B. Bristow Middle,Brentwood Union Elementary,Contra Costa,855 Minnesota Avenue,Brentwood,94513-1802,CA,37.937604,-121.71454,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,415.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,7.0,7.0,8.0,,7.0,8.0,438965,1456,[0 0 0 0 0 0 1 1 1 0 0 0 0],57822454,1178
457,7616556117410,Loma Vista Elementary,Brentwood Union Elementary,Contra Costa,2110 San Jose Avenue,Brentwood,94513-5930,CA,37.939885,-121.73572,public,1,1,1,1,1,1,0,0,0,0,0,0,0,111.0,99.0,98.0,100.0,126.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,8.0,8.0,8.0,,5.0,4.0,442450,1457,[1 1 1 1 1 1 0 0 0 0 0 0 0],262693285,1178
458,7616556119754,R. Paul Krey Elementary,Brentwood Union Elementary,Contra Costa,190 Crawford Drive,Brentwood,94513-5628,CA,37.918568,-121.73836,public,1,1,1,1,1,1,0,0,0,0,0,0,0,144.0,128.0,123.0,148.0,164.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,8.0,8.0,9.0,,4.0,4.0,738717,1458,[1 1 1 1 1 1 0 0 0 0 0 0 0],4974690523,1177
459,7616630130930,Vista Oaks Charter,Byron Union Elementary,Contra Costa,"315 South Lower Sacramento, Suite A",Lodi,95242-3322,CA,38.129698,-121.30658,public,1,1,1,1,1,1,1,1,1,1,1,1,1,43.0,51.0,38.0,47.0,36.0,55.0,49.0,49.0,39.0,0.0,46.0,65.0,46.0,70.0,0.0,634.0,2.0,1.0,1.0,,2.0,1.0,670515,1459,[1 1 1 1 1 1 1 1 1 1 1 1 1],91014864,1181
460,7616636003669,Excelsior Middle,Byron Union Elementary,Contra Costa,14301 Byron Highway,Byron,94514-2515,CA,37.878893,-121.64149,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,7.0,7.0,8.0,,8.0,8.0,703838,1460,[0 0 0 0 0 0 1 1 1 0 0 0 0],57793417,1177
461,7616636101943,Discovery Bay Elementary,Byron Union Elementary,Contra Costa,1700 Willow Lake Road,Discovery Bay,94505-9375,CA,37.900961,-121.59667,public,1,1,1,1,1,1,0,0,0,0,0,0,0,94.0,66.0,62.0,71.0,90.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,8.0,8.0,8.0,,8.0,8.0,722047,1461,[1 1 1 1 1 1 0 0 0 0 0 0 0],57898277,1177
462,7616636119838,Timber Point Elementary,Byron Union Elementary,Contra Costa,40 Newbury Lane,Discovery Bay,94505-1828,CA,37.908861,-121.61919,public,1,1,1,1,1,1,0,0,0,0,0,0,0,74.0,79.0,108.0,82.0,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,7.0,6.0,7.0,,2.0,1.0,730222,1462,[1 1 1 1 1 1 0 0 0 0 0 0 0],414267022,1177
463,7616716003677,Canyon Elementary,Canyon Elementary,Contra Costa,187 Pinehurst Road PO Box 187,Canyon,94516-0187,CA,37.830427,-122.16623,public,1,1,1,1,1,1,1,1,1,0,0,0,0,8.0,8.0,8.0,10.0,8.0,6.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,9.0,9.0,,,,681796,1463,[1 1 1 1 1 1 1 1 1 0 0 0 0],53093499,1157
464,7616970737023,John Swett High,John Swett Unified,Contra Costa,1098 Pomona Street,Crockett,94525-1426,CA,38.052381,-122.22105,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,140.0,139.0,133.0,0.0,558.0,5.0,6.0,7.0,,5.0,7.0,669507,1464,[0 0 0 0 0 0 0 0 0 1 1 1 1],57853943,1090
465,7616970737619,Willow High,John Swett Unified,Contra Costa,1650 Crockett Boulevard,Crockett,94525-0916,CA,38.046367,-122.21985,public,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,10.0,10.0,20.0,0.0,55.0,,,,,,,668760,1465,[0 0 0 0 0 0 0 0 0 1 1 1 1],2532019677,1090
466,7616976003685,Carquinez Middle,John Swett Unified,Contra Costa,1099 Pomona Street,Crockett,94525-1427,CA,38.052377,-122.22224,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,111.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,3.0,3.0,3.0,,3.0,3.0,669672,1466,[0 0 0 0 0 0 1 1 1 0 0 0 0],57853943,1090
467,7616976003701,Rodeo Hills Elementary,John Swett Unified,Contra Costa,545 Garretson Street,Rodeo,94572-1418,CA,38.029908,-122.26963,public,1,1,1,1,1,1,0,0,0,0,0,0,0,133.0,134.0,126.0,118.0,108.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,3.0,3.0,4.0,,2.0,3.0,665424,1467,[1 1 1 1 1 1 0 0 0 0 0 0 0],2531992916,1089
468,7617050133769,Old River Elementary,Knightsen Elementary,Contra Costa,30 Learning Lane,Brentwood,94513-5214,CA,37.935671,-121.6205,public,1,1,1,1,1,1,1,0,0,0,0,0,0,43.0,33.0,27.0,25.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,7.0,6.0,,,,,432995,1468,[1 1 1 1 1 1 1 0 0 0 0 0 0],57837250,1177
469,7617056003719,Knightsen Elementary,Knightsen Elementary,Contra Costa,1923 Delta Road,Knightsen,94548-0265,CA,37.968769,-121.66169,public,1,1,1,1,1,1,1,1,1,0,0,0,0,43.0,23.0,34.0,39.0,36.0,30.0,80.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,5.0,5.0,6.0,,4.0,3.0,520562,1469,[1 1 1 1 1 1 1 1 1 0 0 0 0],2059516591,1180
470,7617136003727,Burton Valley Elementary,Lafayette Elementary,Contra Costa,561 Merriewood Drive,Lafayette,94549-5507,CA,37.86343400000001,-122.09233,public,1,1,1,1,1,1,0,0,0,0,0,0,0,136.0,131.0,109.0,143.0,142.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,10.0,10.0,10.0,,4.0,7.0,697623,1470,[1 1 1 1 1 1 0 0 0 0 0 0 0],57887622,1151
471,7617136003743,Happy Valley Elementary,Lafayette Elementary,Contra Costa,3855 Happy Valley Road,Lafayette,94549-2406,CA,37.90513,-122.14166000000002,public,1,1,1,1,1,1,0,0,0,0,0,0,0,107.0,92.0,91.0,81.0,93.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,10.0,10.0,10.0,,9.0,9.0,733762,1471,[1 1 1 1 1 1 0 0 0 0 0 0 0],57820210,1132
472,7617136003750,Lafayette Elementary,Lafayette Elementary,Contra Costa,950 Moraga Road,Lafayette,94549-4525,CA,37.888756,-122.11825,public,1,1,1,1,1,1,0,0,0,0,0,0,0,88.0,93.0,89.0,96.0,85.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,10.0,10.0,10.0,,9.0,9.0,716267,1472,[1 1 1 1 1 1 0 0 0 0 0 0 0],1804181905,1152
473,7617136003768,M. H. Stanley Middle,Lafayette Elementary,Contra Costa,3455 School Street,Lafayette,94549-4573,CA,37.887417,-122.11318,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,428.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,10.0,10.0,10.0,,7.0,7.0,714651,1473,[0 0 0 0 0 0 1 1 1 0 0 0 0],2507434761,1150
474,7617136003792,Springhill Elementary,Lafayette Elementary,Contra Costa,3301 Springhill Road,Lafayette,94549-2519,CA,37.908759,-122.10248,public,1,1,1,1,1,1,0,0,0,0,0,0,0,66.0,71.0,72.0,73.0,101.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,10.0,10.0,10.0,,6.0,8.0,739395,1474,[1 1 1 1 1 1 0 0 0 0 0 0 0],3219804204,1131
475,7617210107797,Heritage High,Liberty Union High,Contra Costa,101 American Avenue,Brentwood,94513-4604,CA,37.92517700000001,-121.75251000000002,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,638.0,635.0,585.0,0.0,2499.0,9.0,9.0,9.0,,6.0,9.0,411544,1475,[0 0 0 0 0 0 0 0 0 1 1 1 1],2567349476,1177
476,7617210730457,Freedom High,Liberty Union High,Contra Costa,1050 Neroly Road,Oakley,94561-3843,CA,37.969082,-121.71575,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,714.0,651.0,625.0,0.0,2643.0,3.0,6.0,5.0,,4.0,4.0,517784,1476,[0 0 0 0 0 0 0 0 0 1 1 1 1],57818920,1179
477,7617210730572,Independence High,Liberty Union High,Contra Costa,929 Second Street,Brentwood,94513-1137,CA,37.935661,-121.69596,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,67.0,183.0,0.0,295.0,,,,,,,430135,1477,[0 0 0 0 0 0 0 0 0 0 1 1 1],4932498428,1179
478,7617210733980,Liberty High,Liberty Union High,Contra Costa,850 Second Street,Brentwood,94513-1132,CA,37.934897,-121.6951,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,647.0,605.0,631.0,0.0,2579.0,7.0,8.0,7.0,,8.0,8.0,431364,1478,[0 0 0 0 0 0 0 0 0 1 1 1 1],4932498423,1179
479,7617210733998,La Paloma High (Continuation),Liberty Union High,Contra Costa,400 Ghiggeri Way,Brentwood,94513-5314,CA,37.919921,-121.68167,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,45.0,105.0,0.0,168.0,,,,,,,401709,1479,[0 0 0 0 0 0 0 0 0 0 1 1 1],2716446545,1179
480,7617390116780,Martinez Early Intervention Preschool Program (MEIPP),Martinez Unified,Contra Costa,921 Susana Street,Martinez,94553-1848,CA,38.014885,-122.1318,public,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,648681,1480,[1 0 0 0 0 0 0 0 0 0 0 0 0],5035372336,1093
481,7617390730440,Vicente Martinez High,Martinez Unified,Contra Costa,925 Susana Street,Martinez,94553-3212,CA,38.014646,-122.13226,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,31.0,0.0,63.0,,,,,,,648330,1481,[0 0 0 0 0 0 0 0 0 1 1 1 1],5035372336,1093
482,7617390730473,Briones (Alternative),Martinez Unified,Contra Costa,925 Susana Street,Martinez,94553-3212,CA,38.014789,-122.13202,public,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,25.0,0.0,42.0,,,,,,,648330,1482,[0 0 0 0 0 0 0 0 1 1 1 1 1],5035372336,1093
483,7617390730549,Alhambra Senior High,Martinez Unified,Contra Costa,150 E Street,Martinez,94553-3139,CA,38.002496,-122.13371,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,323.0,275.0,257.0,8.0,1179.0,5.0,8.0,8.0,,3.0,6.0,620303,1483,[0 0 0 0 0 0 0 0 0 1 1 1 1],3696019364,1091
484,7617396003826,John Muir Elementary,Martinez Unified,Contra Costa,205 Vista Way,Martinez,94553-4029,CA,37.998922,-122.11935,public,1,1,1,1,1,1,0,0,0,0,0,0,0,97.0,72.0,59.0,58.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,7.0,7.0,8.0,,5.0,5.0,611380,1484,[1 1 1 1 1 1 0 0 0 0 0 0 0],4993142205,1094
485,7617396003834,John Swett Elementary,Martinez Unified,Contra Costa,4955 Alhambra Valley Road,Martinez,94553-5707,CA,37.982299,-122.12533,public,1,1,1,1,1,1,0,0,0,0,0,0,0,94.0,87.0,89.0,73.0,92.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,8.0,8.0,8.0,,3.0,2.0,550347,1485,[1 1 1 1 1 1 0 0 0 0 0 0 0],4600803946,1125
486,7617396003842,Las Juntas Elementary,Martinez Unified,Contra Costa,4105 Pacheco Boulevard,Martinez,94553-2225,CA,38.007486,-122.09343,public,1,1,1,1,1,1,0,0,0,0,0,0,0,67.0,49.0,68.0,65.0,61.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,3.0,3.0,4.0,,2.0,3.0,631511,1486,[1 1 1 1 1 1 0 0 0 0 0 0 0],4991682200,1095
487,7617396003875,Morello Park Elementary,Martinez Unified,Contra Costa,1200 Morello Park Drive,Martinez,94553-3524,CA,38.000798,-122.09928,public,1,1,1,1,1,1,0,0,0,0,0,0,0,91.0,72.0,72.0,93.0,87.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,9.0,9.0,8.0,,5.0,1.0,614509,1487,[1 1 1 1 1 1 0 0 0 0 0 0 0],57829201,1096
488,7617396057186,Martinez Junior High,Martinez Unified,Contra Costa,1600 Court Street,Martinez,94553-1846,CA,38.017899,-122.13403,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,361.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,6.0,6.0,6.0,,2.0,1.0,651420,1488,[0 0 0 0 0 0 1 1 1 0 0 0 0],4967062446,1092
489,7617476003909,Camino Pablo Elementary,Moraga Elementary,Contra Costa,1111 Camino Pablo,Moraga,94556-1898,CA,37.822952,-122.12456,public,1,1,1,1,1,1,0,0,0,0,0,0,0,64.0,63.0,51.0,67.0,70.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,10.0,10.0,10.0,,8.0,9.0,678020,1489,[1 1 1 1 1 1 0 0 0 0 0 0 0],57907864,1160
490,7617476003917,Donald L. Rheem Elementary,Moraga Elementary,Contra Costa,90 Laird Drive,Moraga,94556-1407,CA,37.857612,-122.13303,public,1,1,1,1,1,1,0,0,0,0,0,0,0,72.0,59.0,68.0,67.0,72.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,10.0,10.0,10.0,,6.0,5.0,694623,1490,[1 1 1 1 1 1 0 0 0 0 0 0 0],1804181844,1158
491,7617476003925,Joaquin Moraga Intermediate,Moraga Elementary,Contra Costa,1010 Camino Pablo,Moraga,94556-1899,CA,37.826924,-122.13063,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,221.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,10.0,10.0,10.0,,8.0,6.0,679888,1491,[0 0 0 0 0 0 1 1 1 0 0 0 0],57863335,1160
492,7617476003933,Los Perales Elementary,Moraga Elementary,Contra Costa,22 Wakefield Drive,Moraga,94556-1216,CA,37.847616,-122.13826,public,1,1,1,1,1,1,0,0,0,0,0,0,0,76.0,48.0,66.0,74.0,76.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,10.0,10.0,10.0,,4.0,8.0,689696,1492,[1 1 1 1 1 1 0 0 0 0 0 0 0],57811342,1158
493,7617540106088,Delta View Elementary,Mt. Diablo Unified,Contra Costa,2916 Rio Verde,Pittsburg,94565-7641,CA,38.011265,-121.96773,public,1,1,1,1,1,1,0,0,0,0,0,0,0,151.0,108.0,101.0,80.0,106.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,5.0,6.0,6.0,,3.0,3.0,634863,1493,[1 1 1 1 1 1 0 0 0 0 0 0 0],1710615342,1098
494,7617540135822,Holbrook Language Academy,Mt. Diablo Unified,Contra Costa,3333 Ronald Way,Concord,94519-2017,CA,37.993326,-122.02698999999998,public,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5.0,,,,,,595257,1494,[1 1 1 1 1 1 0 0 0 0 0 0 0],57956675,1111
495,7617540138115,Crossroads High,Mt. Diablo Unified,Contra Costa,2701 Willow Pass Road,Concord,94519-2590,CA,37.979488,-122.02779,public,0,0,0,0,0,0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,554071,1495,[0 0 0 0 0 0 0 1 1 1 1 1 1],5336091819,1111
496,7617540730044,Northgate High,Mt. Diablo Unified,Contra Costa,425 Castle Rock Road,Walnut Creek,94598-4599,CA,37.910096,-122.00698,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,383.0,432.0,371.0,0.0,1558.0,10.0,10.0,9.0,,3.0,2.0,739159,1496,[0 0 0 0 0 0 0 0 0 1 1 1 1],57813609,1141
