,level_0,SAMPN,PERNO,Unnamed: 0,index,RELAT,GEND,AGE,AGEB,HISP,RACE1,RACE2,RACE3,RACE4,O_RACE,NTVTY,CNTRY,LIC,USER,TRANS,TPTYP1,TPTYP2,TPTYP3,TPTYP4,TPTYP5,TPTYP6,TPTYP7,O_TPTYP,CLIP1,CLIP2,CLIP3,COMP,MET,PASSTL,FLEX,EMPLY,WKSTAT,O_WKSTAT,JOBS,WLOC,WNAME_persons,WCITY_persons,WSTAT,WZIP_persons,WXST1_persons,WXST2_persons,WXCORD_persons,WYCORD_persons,WDAYS,WDAY1,WDAY2,WDAY3,WDAY4,WDAY5,WDAY6,WDAY7,HOURS,WSCHED,COMPR,WMODE,INDUS,O_INDUS,OCCUP,O_OCCUP,WLOC2,WNAME2_persons,WCITY2_persons,WSTAT2,WZIP2_persons,WXST2_1_persons,WXST2_2_persons,WDAYS2,DISAB,DTYPE1,DTYPE2,DTYPE3,DTYPE4,DTYPE5,DTYPE6,DTYPE7,O_DTYPE,DSLIC,EDIS,TTRIP,TRNSUB,SUBAMT,SUBUNT,O_SUBUNT,WTRIP,BTRIP,STUDE,SCHOL,O_SCHOL,SLOC,SONLN,PRESCH,O_PRESCH,SNAME_persons,SCITY_persons,SSTAT,SZIP_persons,SXST1_persons,SXST2_persons,SXCORD_persons,SYCORD_persons,SMODE,EDUCA,O_EDUCA,INTRV,PROXY,CMPLG,HVLOG,PTRIPS,TOLLF,TOLLR1,TOLLR2,TOLLR3,TOLLR4,TOLLR5,TOLLR6,TOLLR7,TOLLR8,TOLLR9,TOLLR10,TOLLB1,TOLLB2,TOLLB3,TOLLB4,TOLLB5,TOLLB6,TOLLB7,TOLLB8,TOLLB9,TOLLB10,HOVL,NOGOWHY,NOGOWHY_O,InComplete,Moto_trip,WCTFIP_persons,WTRACT_persons,SCTFIP_persons,STRACT_persons,WPrimaryCity_persons,WSTFIP_persons,W2PrimaryCity_persons,W2STFIP_persons,SPrimaryCity_persons,SSTFIP_persons,PERWGT,EXPPERWGT,WNAME_lookup,WCITY_lookup,WZIP_lookup,WXST1_lookup,WXST2_lookup,WXCORD_lookup,WYCORD_lookup,WNAME2_lookup,WCITY2_lookup,WZIP2_lookup,WXST2_1_lookup,WXST2_2_lookup,SNAME_lookup,SCITY_lookup,SZIP_lookup,SXST1_lookup,SXST2_lookup,SXCORD_lookup,SYCORD_lookup,WCTFIP_lookup,WTRACT_lookup,WBLOCK,WPrimaryCity_lookup,WSTFIP_lookup,W2PrimaryCity_lookup,W2STFIP_lookup,SCTFIP_lookup,STRACT_lookup,SBLOCK,SPrimaryCity_lookup,SSTFIP_lookup,HCITY,HZIP,HXCORD,HYCORD,HBLOCK,HTRACT,HCTFIP,HPrimaryCity,parcel_id_home,parcel_id_work,zone_id_home,zone_id_work,SNAME_lookup_y,SNAME,SZIP_lookup_y,SZIP,SCITY_lookup_y,SCITY,similarity,Matched?,NAME_CITY_ZIP_lookup,School,Zip,CDSCode
2595,2728,3006852,5,18562,90963,3,2,6,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,12,0.0,1,3.0,,2.0,,,,HIDDEN,PIEDMONT,CA,94611.0,,,HIDDEN,HIDDEN,1.0,1,,2.0,2.0,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,426200.0,,,,,OAKLAND,6.0,0.89387735,302.85970365,,,,,,,,,,,,,beach elementary,piedmont,94611,,,-122.246358,37.824094,,,,,,,,1.0,426200.0,60014262003006.0,OAKLAND,6.0,PIEDMONT,94611,-122.24411,37.827844,60014262001015,426200,1,OAKLAND,99967,,917,,beach elementary,beach elementary,94611,94611,piedmont,piedmont,0.983606557377049,yes,beach elementary piedmont 94611,beach elementary,94611,1612756002281
2596,2729,3006919,3,18574,90975,3,1,12,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,4,4.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94611.0,,,-122.2011309,37.8192604,1.0,1,,2.0,2.0,1,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,404600.0,,,,,OAKLAND,6.0,0.91044433,308.47285509,,,,,,,,,,,,,montera middle,oakland,94611,,,-122.20113090000001,37.8192604,,,,,,,,1.0,404600.0,60014046004010.0,OAKLAND,6.0,OAKLAND,94611,-122.20118400000001,37.818647,60014046004010,404600,1,OAKLAND,89102,,912,,montera middle,montera middle,94611,94611,oakland,oakland,0.981818181818181,yes,montera middle oakland 94611,montera middle,94611,1612596057079
2597,2730,3006919,4,18575,90976,3,2,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,0.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94611.0,,,-122.20219,37.818816,1.0,1,,2.0,2.0,1,1.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,404600.0,,,,,OAKLAND,6.0,0.91044433,308.47285509,,,,,,,,,,,,,joaquin miller,oakland,94611,,,-122.20218999999999,37.818816,,,,,,,,1.0,404600.0,60014046004004.0,OAKLAND,6.0,OAKLAND,94611,-122.20118400000001,37.818647,60014046004010,404600,1,OAKLAND,89102,,912,,joaquin miller,joaquin miller elementary,94611,94611,oakland,oakland,0.818181818181818,yes,joaquin miller oakland 94611,joaquin miller elementary,94611,1612596001945
2598,2731,3006919,5,18576,90977,3,1,7,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,3.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94611.0,,,-122.20219,37.818816,1.0,1,,2.0,2.0,1,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,404600.0,,,,,OAKLAND,6.0,0.91044433,308.47285509,,,,,,,,,,,,,joaquin miller,oakland,94611,,,-122.20218999999999,37.818816,,,,,,,,1.0,404600.0,60014046004004.0,OAKLAND,6.0,OAKLAND,94611,-122.20118400000001,37.818647,60014046004010,404600,1,OAKLAND,89102,,912,,joaquin miller,joaquin miller elementary,94611,94611,oakland,oakland,0.818181818181818,yes,joaquin miller oakland 94611,joaquin miller elementary,94611,1612596001945
2599,2732,3007038,3,18593,90994,3,1,11,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,12,0.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94611.0,,,HIDDEN,HIDDEN,15.0,1,,2.0,2.0,1,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,404600.0,,,,,OAKLAND,6.0,0.91044433,308.47285509,,,,,,,,,,,,,montera middle,oakland,94611,,,-122.20114709999999,37.8192657,,,,,,,,1.0,404600.0,60014046004010.0,OAKLAND,6.0,OAKLAND,94611,-122.21311200000001,37.837714,60014044003012,404400,1,OAKLAND,94539,,914,,montera middle,montera middle,94611,94611,oakland,oakland,0.981818181818181,yes,montera middle oakland 94611,montera middle,94611,1612596057079
2600,2733,3007038,4,18594,90995,3,2,9,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,0.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94611.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,404502.0,,,,,OAKLAND,6.0,0.91044433,308.47285509,,,,,,,,,,,,,thorne hill elementary,oakland,94611,,,-122.211153,37.835673,,,,,,,,1.0,404502.0,60014045022007.0,OAKLAND,6.0,OAKLAND,94611,-122.21311200000001,37.837714,60014044003012,404400,1,OAKLAND,94539,,914,,thorne hill elementary,thornhill elementary,94611,94611,oakland,oakland,0.956521739130434,yes,thorne hill elementary oakland 94611,thornhill elementary,94611,1612596002216
2601,2734,3007197,3,18607,91008,3,2,16,,2,1.0,,,,,1,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,2.0,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,PIEDMONT,CA,94611.0, , ,-122.2329558,37.8234908,1.0,1,,1.0,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,426100.0,,,,,OAKLAND,6.0,0.80358696,272.26789948,,,,,,,,,,,,,piedmont high,piedmont,94611, , ,-122.2329558,37.8234908,,,,,,,,1.0,426100.0,60014261004001.0,OAKLAND,6.0,PIEDMONT,94611,-122.24515600000001,37.826112,60014262003003,426200,1,OAKLAND,100107,,917,,piedmont high,piedmont high,94611,94611,piedmont,piedmont,0.981818181818181,yes,piedmont high piedmont 94611,piedmont high,94611,1612750136515
2602,2735,3007197,4,18608,91009,3,2,14,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,98,2.0,,,,7,0.0,1,4.0,,2.0,,,,HIDDEN,PIEDMONT,CA,94611.0,,,-122.2329558,37.8234908,1.0,1,,2.0,1.0,1,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,426100.0,,,,,OAKLAND,6.0,0.80358696,272.26789948,,,,,,,,,,,,,piedmont high,piedmont,94611,,,-122.2329558,37.8234908,,,,,,,,1.0,426100.0,60014261004001.0,OAKLAND,6.0,PIEDMONT,94611,-122.24515600000001,37.826112,60014262003003,426200,1,OAKLAND,100107,,917,,piedmont high,piedmont high,94611,94611,piedmont,piedmont,0.981818181818181,yes,piedmont high piedmont 94611,piedmont high,94611,1612750136515
2603,2737,3007801,3,18661,91062,3,1,14,,1,1.0,,,,,2,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,0.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94607.0,,,HIDDEN,HIDDEN,6.0,1,,,1.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,2.0,,,1.0,402500.0,,,,,OAKLAND,6.0,2.57457155,872.30532198,,,,,,,,,,,,,kip,oakland,94607,,,-122.28281899999999,37.808702000000004,,,,,,,,1.0,402500.0,60014025001001.0,OAKLAND,6.0,OAKLAND,94621,-122.16948799999999,37.753124,60014096002007,409600,1,OAKLAND,71469,,891,,kip,kipp bridge academy,94607,94607,oakland,oakland,0.736842105263157,yes- ,kip oakland 94607,kipp bridge academy,94607,1612590115014
2604,2738,3007801,4,18662,91063,3,1,11,,1,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,2.0,1,3.0,,2.0,,,,HIDDEN,OAKLAND,CA,94607.0,,,HIDDEN,HIDDEN,6.0,1,,,1.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,2.0,,,1.0,402500.0,,,,,OAKLAND,6.0,2.57457155,872.30532198,,,,,,,,,,,,,kip,oakland,94607,,,-122.28281899999999,37.808702000000004,,,,,,,,1.0,402500.0,60014025001001.0,OAKLAND,6.0,OAKLAND,94621,-122.16948799999999,37.753124,60014096002007,409600,1,OAKLAND,71469,,891,,kip,kipp bridge academy,94607,94607,oakland,oakland,0.736842105263157,yes- ,kip oakland 94607,kipp bridge academy,94607,1612590115014
2605,2739,3007878,3,18665,91066,3,1,16,,2,1.0,,,,,1,,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,2.0,,,,0,5.0,1,4.0,,2.0,,,,HIDDEN,BERKELEY,CA,94704.0,,,HIDDEN,HIDDEN,2.0,1,,,,1,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,422900.0,,,,,BERKELEY,6.0,0.56072528,189.982542,,,,,,,,,,,,,berkeley high,berkeley,94704,,,-122.27191869999999,37.868887,,,,,,,,1.0,422900.0,60014229002015.0,BERKELEY,6.0,BERKELEY,94702,-122.28636100000001,37.876576,60014219002013,421900,1,BERKELEY,118855,,1025,,berkeley high,berkeley high,94704,94704,berkeley,berkeley,0.981818181818181,yes,berkeley high berkeley 94704,berkeley high,94704,1611430131177
2606,2740,3008143,3,18708,91109,3,1,5,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,10.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94704.0,,,HIDDEN,HIDDEN,2.0,1,,2.0,1.0,2,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,423000.0,,,,,BERKELEY,6.0,0.91137817,308.7892543,,,,,,,,,,,,,washington elementary,berkeley,94704,,,-122.273247,37.866613,,,,,,,,1.0,423000.0,60014230002007.0,BERKELEY,6.0,BERKELEY,94703,-122.27986399999999,37.86821,60014230001009,423000,1,BERKELEY,113931,,1017,,washington elementary,washington elementary,94704,94704,berkeley,berkeley,0.985915492957746,yes,washington elementary berkeley 94704,washington elementary,94704,1611436090328
2607,2741,3008216,3,18728,91129,3,1,11,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,1,0.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94703.0,,,-122.27858,37.858815,6.0,1,,2.0,2.0,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,423400.0,,,,,BERKELEY,6.0,2.11438257,716.38606055,,,,,,,,,,,,,longfellow middle,berkeley,94703,,,-122.27858,37.858815,,,,,,,,1.0,423400.0,60014234003003.0,BERKELEY,6.0,BERKELEY,94704,-122.2613529,37.8666979,60014228003004,422800,1,BERKELEY,111259,,1008,,longfellow middle,longfellow arts and technology middle,94703,94703,berkeley,berkeley,0.746987951807228,yes,longfellow middle berkeley 94703,longfellow arts and technology middle,94703,1611436090294
2608,2742,3008280,3,18740,91141,3,1,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,4,2.0,,,,1,1.0,1,4.0,,2.0,,,,HIDDEN,BERKELEY,CA,94704.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,422900.0,,,,,BERKELEY,6.0,0.7830147,265.29769272,,,,,,,,,,,,,berkeley high,berkeley,94704,,,-122.27068899999999,37.868908000000005,,,,,,,,1.0,422900.0,60014229002018.0,BERKELEY,6.0,BERKELEY,94705,-122.262381,37.8583401,60014236012011,423601,1,BERKELEY,107480,,1010,,berkeley high,berkeley high,94704,94704,berkeley,berkeley,0.981818181818181,yes,berkeley high berkeley 94704,berkeley high,94704,1611430131177
2609,2743,3008392,3,18752,91153,3,1,15,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,3,2.0,,,,5,,1,4.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,-122.29247,37.896036,1.0,1,,2.0,2.0,2,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420100.0,,,,,ALBANY,6.0,1.39417967,472.36999544,,,,,,,,,,,,,albany high,albany,94706,,,-122.29247,37.896035999999995,,,,,,,,1.0,420100.0,60014201001012.0,ALBANY,6.0,ALBANY,94706,-122.30073429999999,37.89194929999999,60014203001005,420300,1,ALBANY,132335,,1039,,albany high,albany high,94706,94706,albany,albany,0.978723404255319,yes,albany high albany 94706,albany high,94706,1611270130450
2610,2744,3008416,3,18758,91159,3,1,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,8.0,,,,10,98.0,1,3.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,-122.288025,37.887981,1.0,1,,2.0,1.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420600.0,,,,,ALBANY,6.0,0.95799137,324.58254,,,,,,,,,,,,,marin elementary,albany,94706,,,-122.288025,37.887980999999996,,,,,,,,1.0,420600.0,60014206002011.0,ALBANY,6.0,ALBANY,94706,-122.286079,37.883101,60014206001031,420600,1,ALBANY,129800,,1034,,marin elementary,marin elementary,94706,94706,albany,albany,0.982456140350877,yes,marin elementary albany 94706,marin elementary,94706,1611276095376
2611,2745,3008416,4,18759,91160,3,2,7,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,98.0,1,3.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,-122.288025,37.887981,1.0,1,,2.0,2.0,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420600.0,,,,,ALBANY,6.0,0.95799137,324.58254,,,,,,,,,,,,,marin elementary,albany,94706,,,-122.288025,37.887980999999996,,,,,,,,1.0,420600.0,60014206002011.0,ALBANY,6.0,ALBANY,94706,-122.286079,37.883101,60014206001031,420600,1,ALBANY,129800,,1034,,marin elementary,marin elementary,94706,94706,albany,albany,0.982456140350877,yes,marin elementary albany 94706,marin elementary,94706,1611276095376
2612,2746,3008473,2,18770,91171,3,1,17,,2,1.0,,,,,1,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,8.0,6.0,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,0.0,1,4.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,HIDDEN,HIDDEN,5.0,1,,,,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420100.0,,,,,ALBANY,6.0,0.76955503,260.73734472,,,,,,,,,,,,,albany high,albany,94706,,,-122.29247,37.896035999999995,,,,,,,,1.0,420100.0,60014201001012.0,ALBANY,6.0,ALBANY,94706,-122.30773400000001,37.897988,60014203002000,420300,1,ALBANY,727276,,1039,,albany high,albany high,94706,94706,albany,albany,0.978723404255319,yes,albany high albany 94706,albany high,94706,1611270130450
2613,2747,3008473,3,18771,91172,3,1,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,1.0,1,4.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420100.0,,,,,ALBANY,6.0,0.76955503,260.73734472,,,,,,,,,,,,,albany high,albany,94706,,,-122.29247,37.896035999999995,,,,,,,,1.0,420100.0,60014201001012.0,ALBANY,6.0,ALBANY,94706,-122.30773400000001,37.897988,60014203002000,420300,1,ALBANY,727276,,1039,,albany high,albany high,94706,94706,albany,albany,0.978723404255319,yes,albany high albany 94706,albany high,94706,1611270130450
2614,2748,3008529,3,18782,91181,3,2,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,15,2.0,1,3.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,HIDDEN,HIDDEN,1.0,1,,,1.0,1,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,420100.0,,,,,ALBANY,6.0,0.82390685,279.15259815,,,,,,,,,,,,,albany middle,albany,94706,,,-122.29496999999999,37.898266,,,,,,,,1.0,420100.0,60014201001006.0,ALBANY,6.0,ALBANY,94706,-122.28718899999998,37.891759,60014201003008,420100,1,ALBANY,133812,,1035,,albany middle,albany middle,94706,94706,albany,albany,0.980392156862745,yes,albany middle albany 94706,albany middle,94706,1611276090161
2615,2749,3008665,3,18798,91197,3,1,11,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,4.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94703.0,,,-122.2763721,37.8819508,2.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,421800.0,,,,,BERKELEY,6.0,0.89387735,302.85970365,,,,,,,,,,,,,mlk middle in berkeley,berkeley,94703,,,-122.27637209999999,37.8819508,,,,,,,,1.0,421800.0,60014218001003.0,BERKELEY,6.0,BERKELEY,94707,-122.28502399999999,37.89394,60014213002005,421300,1,BERKELEY,125023,,1033,,mlk middle in berkeley,martin luther king middle,94703,94703,berkeley,berkeley,0.701298701298701,yes- ,mlk middle in berkeley berkeley 94703,martin luther king middle,94703,1611436056857
2616,2750,3008665,4,18799,91198,3,2,9,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,0.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94707.0,,,-122.281188,37.8928352,1.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,421300.0,,,,,BERKELEY,6.0,0.89387735,302.85970365,,,,,,,,,,,,,thousand oaks elementary,berkeley,94707,,,-122.28118799999999,37.8928352,,,,,,,,1.0,421300.0,60014213002013.0,BERKELEY,6.0,BERKELEY,94707,-122.28502399999999,37.89394,60014213002005,421300,1,BERKELEY,125023,,1033,,thousand oaks elementary,thousand oaks elementary,94707,94707,berkeley,berkeley,0.987012987012987,yes,thousand oaks elementary berkeley 94707,thousand oaks elementary,94707,1611436090310
2617,2751,3008681,3,18811,91210,3,2,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,2,0.0,1,4.0,,2.0,,,,HIDDEN,BERKELEY,CA,94704.0,,,HIDDEN,HIDDEN,15.0,1,,,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,422900.0,,,,,BERKELEY,6.0,0.9649169,326.92901978,,,,,,,,,,,,,berkeley high,berkeley,94704,,,-122.2707586,37.8690234,,,,,,,,1.0,422900.0,60014229002018.0,BERKELEY,6.0,BERKELEY,94707,-122.285458,37.891712,60014213002010,421300,1,BERKELEY,124987,,1033,,berkeley high,berkeley high,94704,94704,berkeley,berkeley,0.981818181818181,yes,berkeley high berkeley 94704,berkeley high,94704,1611430131177
2618,2752,3008681,4,18812,91211,3,1,12,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,3,0.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94703.0,,,HIDDEN,HIDDEN,15.0,1,,,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,421800.0,,,,,BERKELEY,6.0,0.9649169,326.92901978,,,,,,,,,,,,,martin luther king middle,berkeley,94703,,,-122.27637209999999,37.8819508,,,,,,,,1.0,421800.0,60014218001003.0,BERKELEY,6.0,BERKELEY,94707,-122.285458,37.891712,60014213002010,421300,1,BERKELEY,124987,,1033,,martin luther king middle,martin luther king middle,94703,94703,berkeley,berkeley,0.987341772151898,yes,martin luther king middle berkeley 94703,martin luther king middle,94703,1611436056857
2619,2754,3009258,3,18862,91293,3,9,999,1.0,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,0.0,1,3.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95118.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,1,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,85.0,502906.0,,,,,SAN JOSE,6.0,1.68055786,569.39942762,,,,,,,,,,,,,appleseed almaden montessori,san jose,95118,,,-121.89781200000002,37.2489195,,,,,,,,85.0,502906.0,60855029063000.0,SAN JOSE,6.0,CAMPBELL,95008,-121.97874099999999,37.288603,60855066012006,506601,85,CAMPBELL,1436896,,475,,appleseed almaden montessori,almaden elementary,95118,95118,san jose,san jose,0.693333333333333,yes,appleseed almaden montessori san jose 95118,almaden elementary,95118,43696666048425
2620,2755,3009286,3,18865,91296,3,2,17,,2,1.0,,,,,1,,1.0,3.0,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,4.0,1,4.0,,2.0,,,,HIDDEN,CAMPBELL,CA,95008.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,506701.0,,,,,CAMPBELL,6.0,0.83307504,282.25892497,,,,,,,,,,,,,westmont high,campbell,95008,,,-121.9764736,37.2716939,,,,,,,,85.0,506701.0,60855067012016.0,CAMPBELL,6.0,CAMPBELL,95008,-121.98238,37.269689,60855067011000,506701,85,CAMPBELL,1489143,,500,,westmont high,westmont high,95008,95008,campbell,campbell,0.981818181818181,yes,westmont high campbell 95008,westmont high,95008,43694014338505
